,Unnamed: 0,stars,useful,funny,cool,text,name,city,state,postal_code,latitude,longitude,review_count,is_open,categories,RestaurantsAttire,HasTV,RestaurantsReservations,BusinessAcceptsCreditCards,RestaurantsGoodForGroups,OutdoorSeating,BusinessParking,GoodForKids,NoiseLevel,RestaurantsTakeOut,Alcohol,WiFi,RestaurantsPriceRange2,Caters,BikeParking,Ambience,RestaurantsDelivery,GoodForMeal,year,preparedText,RestaurantsTableService,DriveThru,DogsAllowed,BYOBCorkage,Corkage,Topic0,Topic1,Topic2,Topic3,Topic4
216,12,1,0,0,1,the place is very messy and unkept tables are never wipe down bathroom is always dirty staff is very rude and inconsiderate found a hair in my burger the person I talked to ask me you sure it's not yours it was a 6-inch hair and I'm bald also got chicken nuggets and they were trying to charge me $0.25 per sauce if it going to poison yourself with fast food there's much better options than this Burger King,Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2016,place messi unkept tabl never wipe bathroom alway dirti staff rude inconsider found hair burger person talk ask sure 's 6-inch hair 'm bald also got chicken nugget tri charg $ 0.25 per sauc go poison fast food 's much better option burger king,,,,,,0.6479188519251988,0.0049611742490631725,0.005045556030420676,0.33711072599036046,0.004963691804956831
217,13,3,1,0,1,I generally will only eat breakfast here as any other lunch and dinner sandwiches never sit right in my stomach. I really like their French toast sticks...hash browns are greasy and not worth it.,Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2010,gener eat breakfast lunch dinner sandwich never sit right stomach . realli like french toast stick ... hash brown greasi worth .,,,,,,0.01014003325576795,0.010047880630962885,0.010279853031496021,0.9594184291356197,0.010113803946153424
218,14,1,1,0,0,"Bunch of high school kids really poor service. I been there so many times same thing. So it's a local Burger King I was not gonna review bad.. Same again,  one poor old guy was literally dragging bun crate and everyone was not even helping him. Hire some good professional.. That's why cross the street McDonald is lot better.",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2014,"bunch high school kid realli poor servic . mani time thing . 's local burger king gon na review bad .. , one poor old guy liter drag bun crate everyon even help . hire good profession .. 's cross street mcdonald lot better .",,,,,,0.18299492165028702,0.21233715800514372,0.3740705435436165,0.08633962294279207,0.14425775385816064
219,15,1,0,1,0,"Every single time I come here they screw up my order, every single time! This time, I asked for a number 11 meal (the bbq chicken sandwich) and a bacon king JR.  when I looked at my food they gave me a whopper JR and the bacon king jr. This specific Burger King is the safe haven for rejected morons from every other fast food place. And don't get me started on the manager (her name isn't even important enough to mention) but anyways she's the rudest most miserable human being I've ever encountered and maybe it's because she works with all the dumbest people in the state of Massachusetts but holy hell! I have NEVER had a good experience with the BK and I go there to give them the benefit of the doubt but I'm over it. I'm convinced. This is THEE WORST Burger King in the entire country. I hope the franchise owner sees this and I hope he/she does something because your employees suck!",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2018,"everi singl time come screw order , everi singl time ! time , ask number 11 meal ( bbq chicken sandwich ) bacon king jr. look food gave whopper jr bacon king jr. specif burger king safe reject moron everi fast food place . n't get start manag ( name n't even import enough mention ) anyway 's rudest miser human 've ever encount mayb 's work dumbest peopl state massachusett holi hell ! never good experi bk go give benefit doubt 'm . 'm convinc . thee worst burger king entir countri . hope franchis owner see hope he/sh someth employe suck !",,,,,,0.6018336486482074,0.002378248486914596,0.1917537875966582,0.20168531746624874,0.0023489978019710475
220,16,1,1,0,0,"Rude customer service.  There are many food choices in the area, including a mcdonald's across the street, why choose this place when they are rude.  Who knows, maybe the service was particularly bad that day or they have changed, but once was enough for me.",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2011,"rude custom servic . mani food choic area , includ mcdonald 's across street , choos place rude . know , mayb servic particularli bad day chang , enough .",,,,,,0.3263089001425151,0.008805476494147218,0.6472417390802127,0.008868952138663365,0.008774932144461758
221,17,3,0,0,0,"Have gone to this location a few times. Take out person try's to 
Get you to order more and larger every time 
Always order the whopper Jr. Tell them I want exactly what you
Get with the #7 fries, drink, jr whopper...they will try to upgrade.
Most of all I noticed on the receipt this Burger King is charging
7% meal tax. Threw away the receipt but will be going back to get another and researching if this is LEGAL.",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2016,"gone locat time . take person tri 's get order larger everi time alway order whopper jr. tell want exactli get # 7 fri , drink , jr whopper ... tri upgrad . notic receipt burger king charg 7 % meal tax . threw away receipt go back get anoth research legal .",,,,,,0.6286641753757212,0.039261138108200914,0.20158424562533633,0.12567630662983992,0.004814134260901488
222,18,4,0,0,0,"Have not been to Burger King for quite some time I was a little hesitant considering posted reviews... Only Ordered sandwiches...Fish sandwich was terrific. fish hot and crunchy,toppings fresh, Bun  tasty... Whopper without cheese... patty hot and tasty, toppings all fresh, bun fresh and tasty... much better than some other fast food stops I have made lately... Could not justify rating it higher because I had not ordered fries or drink with it to round out the meal... Friendly service was also well received... Will gladly return...",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2020,"burger king quit time littl hesit consid post review ... order sandwich ... fish sandwich terrif . fish hot crunchi , top fresh , bun tasti ... whopper without chees ... patti hot tasti , top fresh , bun fresh tasti ... much better fast food stop made late ... could justifi rate higher order fri drink round meal ... friendli servic also well receiv ... gladli return ...",,,,,,0.14533270442627377,0.003666478591529619,0.003660162757073729,0.8437203681623284,0.0036202860627944354
223,19,3,0,1,0,Its burger king......Wasn't better or worse than any other burger king.,Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2016,burger king ...... n't better wors burger king .,,,,,,0.031140315208482917,0.028644627119834443,0.02895367607273875,0.6588185677193048,0.252442813879639
224,20,1,0,0,0,Yet another great bk location that opens 30 minutes to an hour later than advertised. 630 am al lights on and employees walking around inside.:.. but they act like you don't exist and won't serve anyone. Outstanding customer service hence the 1 star,Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2019,yet anoth great bk locat open 30 minut hour later advertis . 630 al light employe walk around inside. : .. act like n't exist wo n't serv anyon . outstand custom servic henc 1 star,,,,,,0.6248164918189707,0.006916210124888063,0.35453338361941156,0.006935463097439006,0.006798451339290749
225,21,1,0,0,0,"If I can give zero stars I will... this BK it's trash. The supervisor (black old, toothless, low life ) gave me an attitude bc I didn't have the coupon I had a screenshot of it... was arguing about a $3 meal. He has nothing better. This was not the first time coming here. And I will never come here again And will be call corporate make sure he gets off his high horse. They also spit in my meal.",Burger King,Norwood,MA,02062,42.2107708,-71.1846692,30,1,"Burgers, Restaurants, Fast Food",'casual',True,False,True,True,False,"{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}",True,,True,u'none',,1,False,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",2020,"give zero star ... bk 's trash . supervisor ( black old , toothless , low life ) gave attitud bc n't coupon screenshot ... argu $ 3 meal . noth better . first time come . never come call corpor make sure get high hors . also spit meal .",,,,,,0.9313969075829864,0.0056777188512217875,0.005701051711823426,0.05158574725626641,0.005638574597702047
