,Unnamed: 0,stars,useful,funny,cool,text,name,city,state,postal_code,latitude,longitude,review_count,is_open,categories,BusinessAcceptsCreditCards,GoodForKids,RestaurantsTakeOut,Caters,RestaurantsReservations,RestaurantsPriceRange2,NoiseLevel,RestaurantsAttire,OutdoorSeating,BikeParking,Ambience,RestaurantsDelivery,RestaurantsGoodForGroups,Alcohol,BusinessParking,GoodForMeal,DriveThru,HasTV,WiFi,year,preparedText,BYOBCorkage,Corkage,RestaurantsTableService,DogsAllowed,Topic0,Topic1,Topic2,Topic3,Topic4
103,12,4,0,0,0,Depends on the time you come. Food is good and employees are good too. Beijing beef is my favorite,Panda Express,Orlando,FL,32803,28.5536899,-81.349173,63,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2017,depend time come . food good employe good . beij beef favorit,,,,,0.01881658179979677,0.018284885008246664,0.4771081272052157,0.4669173870898357,0.018873018896905024
104,13,1,1,2,1,"Just tried to go through the drive thru and no one was there. Being not too late(845), I drove to the front, they had a neon sign saying ""drive thru open"" so I go back around again no one there. Well when I look to my right to pull away, all the employees are messing around in the parking lot. Real professional...children working here.",Panda Express,Orlando,FL,32803,28.5536899,-81.349173,63,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2013,"tri go drive thru one . late ( 845 ) , drove front , neon sign say `` drive thru open '' go back around one . well look right pull away , employe mess around park lot . real profession ... children work .",,,,,0.6348770137860346,0.006033847644928802,0.3470015539160949,0.005960486040506628,0.006127098612435074
105,14,1,1,1,0,"After seeing the 4 star rating for this place I felt a duty to write a review.
I ate here a long while back and it was beyond forgettable. The chicken didn't taste like chicken and was stringy and blehhh. I don't remember the other meat I got but I do remember the entire affair being greasy and disgusting.",Panda Express,Orlando,FL,32803,28.5536899,-81.349173,63,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2011,see 4 star rate place felt duti write review . ate long back beyond forgett . chicken n't tast like chicken stringi blehhh . n't rememb meat got rememb entir affair greasi disgust .,,,,,0.32034605663769955,0.0073158133329613035,0.007276649177769205,0.6004099726558496,0.0646515081957203
106,15,1,2,0,0,"Horrible customer service for the second time in a row. First time I had to wait for 20 minutes for the orange chicken, and then the server gave the first order of chicken to someone who came in way after I did. This time the server gave me about 6 peices chicken as a ""double"". Soooooooooooooooooo thanks panda.",Panda Express,Orlando,FL,32803,28.5536899,-81.349173,63,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2016,"horribl custom servic second time row . first time wait 20 minut orang chicken , server gave first order chicken someon came way . time server gave 6 peic chicken `` doubl '' . soooooooooooooooooo thank panda .",,,,,0.6299374998795038,0.006536729276791113,0.006521311687766086,0.24229927725764763,0.11470518189829149
107,16,2,3,3,0,"I was hungry for something like Moo Goo Gai Pan and in a hurry. I thought I'd give Panda Express a try. I pull up to the drive through, take a look at the pretty pictures and decide on Broccoli Beef. It was one of a few mostly green pictures. I had high hopes. After paying I get a bag with a tiny little box in it. I drive away hoping it's one of those magic Chinese takeout boxes. You know the kind that you are amazed at how much food they can pack in there? Either that, or I got a kids meal by mistake. Abracadabra, open the box and shoot - no magic here. 7 pieces of broccoli and four small slivers of beef. The only magic act was that $3.50 disappeared from my wallet.

Now I know why they were asking if I wanted the two entrée or three entree ""deal"". It would take at least two to provide a decent amount for lunch. I have to add that even though there was not much volume the flavor was actually better than expected. The service window person was pleasant also.",Panda Express,Orlando,FL,32803,28.5536899,-81.349173,63,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2012,"hungri someth like moo goo gai pan hurri . thought 'd give panda express tri . pull drive , take look pretti pictur decid broccoli beef . one mostli green pictur . high hope . pay get bag tini littl box . drive away hope 's one magic chines takeout box . know kind amaz much food pack ? either , got kid meal mistak . abracadabra , open box shoot - magic . 7 piec broccoli four small sliver beef . magic act $ 3.50 disappear wallet . know ask want two entré three entre `` deal '' . would take least two provid decent amount lunch . add even though much volum flavor actual better expect . servic window person pleasant also .",,,,,0.3001423685620865,0.002035958200903183,0.002052242779082676,0.4789996998574373,0.21676973060049043
108,17,1,1,0,0,"This Panda Express has the slowest drive thru I have ever been to.  It took 25 minutes to get my food after I had already paid for it.  If you are looking for a quick, easy experience do NOT go to this ""fast food"" restaurant.",Panda Express,Orlando,FL,32803,28.5536899,-81.349173,63,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2014,"panda express slowest drive thru ever . took 25 minut get food alreadi paid . look quick , easi experi go `` fast food '' restaur .",,,,,0.6905305335771217,0.009239618206099486,0.22203422180895838,0.009339091970645665,0.06885653443717467
109,18,1,0,0,0,"I have legit been here for 30 min. 15 inside, 15 in the drive thru. No service for anyone since I got here. They ran out of food. I stood inside until I decided to try the drive thru since no one was taking orders inside. I've been in line for 15 and it hasn't moved one car yet. I should probably just leave lol.",Panda Express,Orlando,FL,32803,28.5536899,-81.349173,63,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2020,"legit 30 min . 15 insid , 15 drive thru . servic anyon sinc got . ran food . stood insid decid tri drive thru sinc one take order insid . 've line 15 n't move one car yet . probabl leav lol .",,,,,0.7733583082485825,0.005662438167423078,0.20959026963334257,0.00570885301216801,0.005680130938484029
110,19,2,0,0,0,"I used to eat here a couple times a week. I like the Teriyaki Chicken and it's reasonably healthy when you get it with some white rice and veggies. Then, one day I came in and saw a huge cockroach crawling on the glass by the food. Then the bug crawled onto the counter by the food. My and everyone else in line that saw it walked out. 

I understand that it's impossible to keep every bug out, but I lost my appetite, left and have never come back.",Panda Express,Orlando,FL,32803,28.5536899,-81.349173,63,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2019,"use eat coupl time week . like teriyaki chicken 's reason healthi get white rice veggi . , one day came saw huge cockroach crawl glass food . bug crawl onto counter food . everyon els line saw walk . understand 's imposs keep everi bug , lost appetit , left never come back .",,,,,0.6403799471272155,0.004507429548347516,0.004577005324275633,0.3460234502015676,0.00451216779859394
111,20,1,0,0,0,Worst Panda Express they only have 1 cook cooking everything. Broccoli beef should just be called broccoli there was no beef in it . Expensive they were adding things to my order I didn't ask for ... never coming back,Panda Express,Orlando,FL,32803,28.5536899,-81.349173,63,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2019,worst panda express 1 cook cook everyth . broccoli beef call broccoli beef . expens ad thing order n't ask ... never come back,,,,,0.2946228156193031,0.010065518615677739,0.010102508844375394,0.5872093679389818,0.09799978898166187
112,21,1,0,0,0,"Probably the WORST Panda I have ever been to!
Went during lunch, so you would think food would be hot and fresh. Had 2 different kinds of Chicken which were both dry and rubbery. Even the fortune cookie was chewy and stale!
Wow with so many other options in this area they better step it up. Won't ever eat at this location again!",Panda Express,Orlando,FL,32803,28.5536899,-81.349173,63,1,"Restaurants, Fast Food, Chinese",True,True,True,True,False,1,u'average',u'casual',True,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,u'none',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'no',2019,"probabl worst panda ever ! went lunch , would think food would hot fresh . 2 differ kind chicken dri rubberi . even fortun cooki chewi stale ! wow mani option area better step . wo n't ever eat locat !",,,,,0.006307464385147786,0.006204977351368078,0.006271494349765711,0.879440994925134,0.10177506898858456
